service_id,date,exception_type
2.175.72.3496.3332,20210927,1
2.175.72.3496.3332,20210928,1
2.175.72.3496.3332,20210929,1
2.175.72.3496.3332,20210930,1
2.175.72.3496.3332,20211001,1
2.175.72.3496.3332,20211004,1
2.175.72.3496.3332,20211005,1
2.175.72.3496.3332,20211006,1
2.175.72.3496.3332,20211007,1
2.175.72.3496.3332,20211008,1
2.175.72.3496.3332,20211011,1
2.185.28.2641.2941,20210215,1
2.185.28.2641.2941,20210216,1
2.185.28.2641.2941,20210217,1
2.185.28.2641.2941,20210218,1
2.185.28.2641.2941,20210219,1
2.185.28.2641.2941,20210222,1
2.185.28.2641.2941,20210223,1
2.185.28.2641.2941,20210224,1
2.185.28.2641.2941,20210225,1
2.185.28.2641.2941,20210226,1
2.185.28.2641.2941,20210301,1
2.185.28.2641.2941,20210302,1
2.185.28.2641.2941,20210303,1
2.185.28.2641.2941,20210304,1
2.185.28.2641.2941,20210305,1
2.185.28.2641.2941,20210308,1
2.185.28.2641.2941,20210309,1
2.185.28.2641.2941,20210310,1
2.185.28.2641.2941,20210311,1
2.185.28.2641.2941,20210312,1
2.185.28.2641.2941,20210315,1
2.185.28.2641.2941,20210316,1
2.185.28.2641.2941,20210317,1
2.185.28.2641.2941,20210318,1
2.185.28.2641.2941,20210319,1
2.185.28.2641.2941,20210322,1
2.185.28.2641.2941,20210323,1
2.185.28.2641.2941,20210324,1
2.185.28.2641.2941,20210325,1
2.185.28.2641.2941,20210326,1
2.185.28.2641.2941,20210329,1
2.185.28.2641.2941,20210330,1
2.185.28.2641.2941,20210331,1
2.185.28.2641.2941,20210401,1
2.185.28.2641.2941,20210406,1
2.185.28.2641.2941,20210407,1
2.185.28.2641.2941,20210408,1
2.185.28.2641.2941,20210409,1
2.185.28.2641.2941,20210412,1
2.185.28.2641.2941,20210413,1
2.185.28.2641.2941,20210414,1
2.185.28.2641.2941,20210415,1
2.185.28.2641.2941,20210416,1
2.185.28.2641.2941,20210419,1
2.185.28.2641.2941,20210420,1
2.185.28.2641.2941,20210421,1
2.185.28.2641.2941,20210422,1
2.185.28.2641.2941,20210423,1
2.185.28.2641.2941,20210426,1
2.185.28.2641.2941,20210427,1
2.185.28.2641.2941,20210428,1
2.185.28.2641.2941,20210429,1
2.185.28.2641.2941,20210430,1
2.185.28.2641.2941,20210503,1
2.185.28.2641.2941,20210504,1
2.185.28.2641.2941,20210505,1
2.185.28.2641.2941,20210506,1
2.185.28.2641.2941,20210507,1
2.185.28.2641.2941,20210510,1
2.185.28.2641.2941,20210511,1
2.185.28.2641.2941,20210512,1
2.185.28.2641.2941,20210513,1
2.185.28.2641.2941,20210514,1
2.185.28.2641.2941,20210517,1
2.185.28.2641.2941,20210518,1
2.185.28.2641.2941,20210519,1
2.185.28.2641.2941,20210520,1
2.185.28.2641.2941,20210521,1
2.185.28.2641.2941,20210525,1
2.185.28.2641.2941,20210526,1
2.185.28.2641.2941,20210527,1
2.185.28.2641.2941,20210528,1
2.185.28.2641.2941,20210531,1
2.185.28.2641.2941,20210601,1
2.185.28.2641.2941,20210602,1
2.185.28.2641.2941,20210603,1
2.185.28.2641.2941,20210604,1
2.185.28.2641.2941,20210607,1
2.185.28.2641.2941,20210608,1
2.185.28.2641.2941,20210609,1
2.185.28.2641.2941,20210610,1
2.185.28.2641.2941,20210611,1
2.185.28.2641.2941,20210614,1
2.185.28.2641.2941,20210615,1
2.185.28.2641.2941,20210616,1
2.185.28.2641.2941,20210617,1
2.185.28.2641.2941,20210618,1
2.185.28.2641.2941,20210621,1
2.185.28.2641.2941,20210622,1
2.185.28.2641.2941,20210623,1
2.185.28.2641.2941,20210625,1
2.185.28.2641.2941,20210628,1
2.185.28.2641.2941,20210629,1
2.185.28.2641.2941,20210630,1
2.185.28.2641.2941,20210701,1
2.185.28.2641.2941,20210702,1
2.185.28.2641.2941,20210705,1
2.185.28.2641.2941,20210706,1
2.185.28.2641.2941,20210707,1
2.185.28.2641.2941,20210708,1
2.185.28.2641.2941,20210709,1
2.185.28.2641.2941,20210712,1
2.185.28.2641.2941,20210713,1
2.185.28.2641.2941,20210714,1
2.185.28.2641.2941,20210715,1
2.185.28.2641.2941,20210716,1
2.185.28.2641.2941,20210719,1
2.185.28.2641.2941,20210720,1
2.185.28.2641.2941,20210721,1
2.185.28.2641.2941,20210722,1
2.185.28.2641.2941,20210723,1
2.185.28.2641.2941,20210726,1
2.185.28.2641.2941,20210727,1
2.185.28.2641.2941,20210728,1
2.185.28.2641.2941,20210729,1
2.185.28.2641.2941,20210730,1
2.185.28.2641.2941,20210802,1
2.185.28.2641.2941,20210803,1
2.185.28.2641.2941,20210804,1
2.185.28.2641.2941,20210805,1
2.185.28.2641.2941,20210806,1
2.185.28.2641.2941,20210809,1
2.185.28.2641.2941,20210810,1
2.185.28.2641.2941,20210811,1
2.185.28.2641.2941,20210812,1
2.185.28.2641.2941,20210813,1
2.185.28.2641.2941,20210816,1
2.185.28.2641.2941,20210817,1
2.185.28.2641.2941,20210818,1
2.185.28.2641.2941,20210819,1
2.185.28.2641.2941,20210820,1
2.185.28.2641.2941,20210823,1
2.185.28.2641.2941,20210824,1
2.185.28.2641.2941,20210825,1
2.185.28.2641.2941,20210826,1
2.185.28.2641.2941,20210827,1
2.185.28.2641.2941,20210830,1
2.185.28.2641.2941,20210831,1
2.185.28.2641.2941,20210901,1
2.185.28.2641.2941,20210902,1
2.185.28.2641.2941,20210903,1
2.185.28.2641.2941,20210906,1
2.185.28.2641.2941,20210907,1
2.185.28.2641.2941,20210908,1
2.185.28.2641.2941,20210909,1
2.185.28.2641.2941,20210910,1
2.185.28.2641.2941,20210913,1
2.185.28.2641.2941,20210914,1
2.185.28.2641.2941,20210915,1
2.185.28.2641.2941,20210916,1
2.185.28.2641.2941,20210917,1
2.185.28.2641.2941,20210920,1
2.185.28.2641.2941,20210921,1
2.185.28.2641.2941,20210922,1
2.185.28.2641.2941,20210923,1
2.185.28.2641.2941,20210927,1
2.185.28.2641.2941,20210928,1
2.185.28.2641.2941,20210929,1
2.185.28.2641.2941,20210930,1
2.185.28.2641.2941,20211001,1
2.185.28.2641.2941,20211004,1
2.185.28.2641.2941,20211005,1
2.185.28.2641.2941,20211006,1
2.185.28.2641.2941,20211007,1
2.185.28.2641.2941,20211008,1
2.185.28.2641.2941,20211011,1
2.185.28.2642.2941,20210220,1
2.185.28.2642.2941,20210227,1
2.185.28.2642.2941,20210306,1
2.185.28.2642.2941,20210313,1
2.185.28.2642.2941,20210320,1
2.185.28.2642.2941,20210327,1
2.185.28.2642.2941,20210403,1
2.185.28.2642.2941,20210410,1
2.185.28.2642.2941,20210417,1
2.185.28.2642.2941,20210424,1
2.185.28.2642.2941,20210508,1
2.185.28.2642.2941,20210515,1
2.185.28.2642.2941,20210522,1
2.185.28.2642.2941,20210529,1
2.185.28.2642.2941,20210605,1
2.185.28.2642.2941,20210612,1
2.185.28.2642.2941,20210619,1
2.185.28.2642.2941,20210626,1
2.185.28.2642.2941,20210703,1
2.185.28.2642.2941,20210710,1
2.185.28.2642.2941,20210717,1
2.185.28.2642.2941,20210724,1
2.185.28.2642.2941,20210731,1
2.185.28.2642.2941,20210807,1
2.185.28.2642.2941,20210814,1
2.185.28.2642.2941,20210821,1
2.185.28.2642.2941,20210828,1
2.185.28.2642.2941,20210904,1
2.185.28.2642.2941,20210918,1
2.185.28.2642.2941,20210925,1
2.185.28.2642.2941,20211002,1
2.185.28.2642.2941,20211009,1
2.185.28.2643.2941,20210221,1
2.185.28.2643.2941,20210228,1
2.185.28.2643.2941,20210307,1
2.185.28.2643.2941,20210314,1
2.185.28.2643.2941,20210321,1
2.185.28.2643.2941,20210328,1
2.185.28.2643.2941,20210402,1
2.185.28.2643.2941,20210404,1
2.185.28.2643.2941,20210405,1
2.185.28.2643.2941,20210411,1
2.185.28.2643.2941,20210418,1
2.185.28.2643.2941,20210425,1
2.185.28.2643.2941,20210501,1
2.185.28.2643.2941,20210502,1
2.185.28.2643.2941,20210509,1
2.185.28.2643.2941,20210516,1
2.185.28.2643.2941,20210523,1
2.185.28.2643.2941,20210524,1
2.185.28.2643.2941,20210530,1
2.185.28.2643.2941,20210606,1
2.185.28.2643.2941,20210613,1
2.185.28.2643.2941,20210620,1
2.185.28.2643.2941,20210624,1
2.185.28.2643.2941,20210627,1
2.185.28.2643.2941,20210704,1
2.185.28.2643.2941,20210711,1
2.185.28.2643.2941,20210718,1
2.185.28.2643.2941,20210725,1
2.185.28.2643.2941,20210801,1
2.185.28.2643.2941,20210808,1
2.185.28.2643.2941,20210815,1
2.185.28.2643.2941,20210822,1
2.185.28.2643.2941,20210829,1
2.185.28.2643.2941,20210905,1
2.185.28.2643.2941,20210911,1
2.185.28.2643.2941,20210912,1
2.185.28.2643.2941,20210919,1
2.185.28.2643.2941,20210924,1
2.185.28.2643.2941,20210926,1
2.185.28.2643.2941,20211003,1
2.185.28.2643.2941,20211010,1
2.185.28.2643.2941,20211012,1
2.191.31.1421.3091,20210220,1
2.191.31.1421.3091,20210227,1
2.191.31.1421.3091,20210306,1
2.191.31.1421.3091,20210313,1
2.191.31.1421.3091,20210320,1
2.191.31.1421.3091,20210327,1
2.191.31.1421.3091,20210403,1
2.191.31.1421.3091,20210410,1
2.191.31.1421.3091,20210417,1
2.191.31.1421.3091,20210424,1
2.191.31.1421.3091,20210508,1
2.191.31.1421.3091,20210515,1
2.191.31.1421.3091,20210522,1
2.191.31.1421.3091,20210529,1
2.191.31.1421.3091,20210605,1
2.191.31.1421.3091,20210612,1
2.191.31.1421.3091,20210619,1
2.191.31.1421.3091,20210626,1
2.191.31.1421.3091,20210703,1
2.191.31.1421.3091,20210710,1
2.191.31.1421.3091,20210717,1
2.191.31.1421.3091,20210724,1
2.191.31.1421.3091,20210731,1
2.191.31.1421.3091,20210807,1
2.191.31.1421.3091,20210814,1
2.191.31.1421.3091,20210821,1
2.191.31.1421.3091,20210828,1
2.191.31.1421.3091,20210904,1
2.191.31.1421.3091,20210918,1
2.191.31.1421.3091,20210925,1
2.191.31.1421.3091,20211002,1
2.191.31.1421.3091,20211009,1
2.191.31.1422.3091,20210221,1
2.191.31.1422.3091,20210228,1
2.191.31.1422.3091,20210307,1
2.191.31.1422.3091,20210314,1
2.191.31.1422.3091,20210321,1
2.191.31.1422.3091,20210328,1
2.191.31.1422.3091,20210402,1
2.191.31.1422.3091,20210404,1
2.191.31.1422.3091,20210405,1
2.191.31.1422.3091,20210411,1
2.191.31.1422.3091,20210418,1
2.191.31.1422.3091,20210425,1
2.191.31.1422.3091,20210501,1
2.191.31.1422.3091,20210502,1
2.191.31.1422.3091,20210509,1
2.191.31.1422.3091,20210516,1
2.191.31.1422.3091,20210523,1
2.191.31.1422.3091,20210524,1
2.191.31.1422.3091,20210530,1
2.191.31.1422.3091,20210606,1
2.191.31.1422.3091,20210613,1
2.191.31.1422.3091,20210620,1
2.191.31.1422.3091,20210624,1
2.191.31.1422.3091,20210627,1
2.191.31.1422.3091,20210704,1
2.191.31.1422.3091,20210711,1
2.191.31.1422.3091,20210718,1
2.191.31.1422.3091,20210725,1
2.191.31.1422.3091,20210801,1
2.191.31.1422.3091,20210808,1
2.191.31.1422.3091,20210815,1
2.191.31.1422.3091,20210822,1
2.191.31.1422.3091,20210829,1
2.191.31.1422.3091,20210905,1
2.191.31.1422.3091,20210911,1
2.191.31.1422.3091,20210912,1
2.191.31.1422.3091,20210919,1
2.191.31.1422.3091,20210924,1
2.191.31.1422.3091,20210926,1
2.191.31.1422.3091,20211003,1
2.191.31.1422.3091,20211010,1
2.191.31.1422.3091,20211012,1
2.191.31.1547.3091,20210215,1
2.191.31.1547.3091,20210216,1
2.191.31.1547.3091,20210217,1
2.191.31.1547.3091,20210218,1
2.191.31.1547.3091,20210219,1
2.191.31.1547.3091,20210222,1
2.191.31.1547.3091,20210223,1
2.191.31.1547.3091,20210224,1
2.191.31.1547.3091,20210225,1
2.191.31.1547.3091,20210226,1
2.191.31.1547.3091,20210301,1
2.191.31.1547.3091,20210302,1
2.191.31.1547.3091,20210303,1
2.191.31.1547.3091,20210304,1
2.191.31.1547.3091,20210305,1
2.191.31.1547.3091,20210308,1
2.191.31.1547.3091,20210309,1
2.191.31.1547.3091,20210310,1
2.191.31.1547.3091,20210311,1
2.191.31.1547.3091,20210312,1
2.191.31.1547.3091,20210315,1
2.191.31.1547.3091,20210316,1
2.191.31.1547.3091,20210317,1
2.191.31.1547.3091,20210318,1
2.191.31.1547.3091,20210319,1
2.191.31.1547.3091,20210322,1
2.191.31.1547.3091,20210323,1
2.191.31.1547.3091,20210324,1
2.191.31.1547.3091,20210325,1
2.191.31.1547.3091,20210326,1
2.191.31.1547.3091,20210329,1
2.191.31.1547.3091,20210330,1
2.191.31.1547.3091,20210331,1
2.191.31.1547.3091,20210401,1
2.191.31.1547.3091,20210406,1
2.191.31.1547.3091,20210407,1
2.191.31.1547.3091,20210408,1
2.191.31.1547.3091,20210409,1
2.191.31.1547.3091,20210412,1
2.191.31.1547.3091,20210413,1
2.191.31.1547.3091,20210414,1
2.191.31.1547.3091,20210415,1
2.191.31.1547.3091,20210416,1
2.191.31.1547.3091,20210419,1
2.191.31.1547.3091,20210420,1
2.191.31.1547.3091,20210421,1
2.191.31.1547.3091,20210422,1
2.191.31.1547.3091,20210423,1
2.191.31.1547.3091,20210426,1
2.191.31.1547.3091,20210427,1
2.191.31.1547.3091,20210428,1
2.191.31.1547.3091,20210429,1
2.191.31.1547.3091,20210430,1
2.191.31.1547.3091,20210503,1
2.191.31.1547.3091,20210504,1
2.191.31.1547.3091,20210505,1
2.191.31.1547.3091,20210506,1
2.191.31.1547.3091,20210507,1
2.191.31.1547.3091,20210510,1
2.191.31.1547.3091,20210511,1
2.191.31.1547.3091,20210512,1
2.191.31.1547.3091,20210513,1
2.191.31.1547.3091,20210514,1
2.191.31.1547.3091,20210517,1
2.191.31.1547.3091,20210518,1
2.191.31.1547.3091,20210519,1
2.191.31.1547.3091,20210520,1
2.191.31.1547.3091,20210521,1
2.191.31.1547.3091,20210525,1
2.191.31.1547.3091,20210526,1
2.191.31.1547.3091,20210527,1
2.191.31.1547.3091,20210528,1
2.191.31.1547.3091,20210531,1
2.191.31.1547.3091,20210601,1
2.191.31.1547.3091,20210602,1
2.191.31.1547.3091,20210603,1
2.191.31.1547.3091,20210604,1
2.191.31.1547.3091,20210607,1
2.191.31.1547.3091,20210608,1
2.191.31.1547.3091,20210609,1
2.191.31.1547.3091,20210610,1
2.191.31.1547.3091,20210611,1
2.191.31.1547.3091,20210614,1
2.191.31.1547.3091,20210615,1
2.191.31.1547.3091,20210616,1
2.191.31.1547.3091,20210617,1
2.191.31.1547.3091,20210618,1
2.191.31.1547.3091,20210621,1
2.191.31.1547.3091,20210622,1
2.191.31.1547.3091,20210623,1
2.191.31.1547.3091,20210625,1
2.191.31.1547.3091,20210628,1
2.191.31.1547.3091,20210629,1
2.191.31.1547.3091,20210630,1
2.191.31.1547.3091,20210701,1
2.191.31.1547.3091,20210702,1
2.191.31.1547.3091,20210705,1
2.191.31.1547.3091,20210706,1
2.191.31.1547.3091,20210707,1
2.191.31.1547.3091,20210708,1
2.191.31.1547.3091,20210709,1
2.191.31.1547.3091,20210712,1
2.191.31.1547.3091,20210713,1
2.191.31.1547.3091,20210714,1
2.191.31.1547.3091,20210715,1
2.191.31.1547.3091,20210716,1
2.191.31.1547.3091,20210719,1
2.191.31.1547.3091,20210720,1
2.191.31.1547.3091,20210721,1
2.191.31.1547.3091,20210722,1
2.191.31.1547.3091,20210723,1
2.191.31.1547.3091,20210726,1
2.191.31.1547.3091,20210727,1
2.191.31.1547.3091,20210728,1
2.191.31.1547.3091,20210729,1
2.191.31.1547.3091,20210730,1
2.191.31.1547.3091,20210802,1
2.191.31.1547.3091,20210803,1
2.191.31.1547.3091,20210804,1
2.191.31.1547.3091,20210805,1
2.191.31.1547.3091,20210806,1
2.191.31.1547.3091,20210809,1
2.191.31.1547.3091,20210810,1
2.191.31.1547.3091,20210811,1
2.191.31.1547.3091,20210812,1
2.191.31.1547.3091,20210813,1
2.191.31.1547.3091,20210816,1
2.191.31.1547.3091,20210817,1
2.191.31.1547.3091,20210818,1
2.191.31.1547.3091,20210819,1
2.191.31.1547.3091,20210820,1
2.191.31.1547.3091,20210823,1
2.191.31.1547.3091,20210824,1
2.191.31.1547.3091,20210825,1
2.191.31.1547.3091,20210826,1
2.191.31.1547.3091,20210827,1
2.191.31.1547.3091,20210830,1
2.191.31.1547.3091,20210831,1
2.191.31.1547.3091,20210901,1
2.191.31.1547.3091,20210902,1
2.191.31.1547.3091,20210903,1
2.191.31.1547.3091,20210906,1
2.191.31.1547.3091,20210907,1
2.191.31.1547.3091,20210908,1
2.191.31.1547.3091,20210909,1
2.191.31.1547.3091,20210910,1
2.191.31.1547.3091,20210913,1
2.191.31.1547.3091,20210914,1
2.191.31.1547.3091,20210915,1
2.191.31.1547.3091,20210916,1
2.191.31.1547.3091,20210917,1
2.191.31.1547.3091,20210920,1
2.191.31.1547.3091,20210921,1
2.191.31.1547.3091,20210922,1
2.191.31.1547.3091,20210923,1
2.191.31.1547.3091,20210927,1
2.191.31.1547.3091,20210928,1
2.191.31.1547.3091,20210929,1
2.191.31.1547.3091,20210930,1
2.191.31.1547.3091,20211001,1
2.191.31.1547.3091,20211004,1
2.191.31.1547.3091,20211005,1
2.191.31.1547.3091,20211006,1
2.191.31.1547.3091,20211007,1
2.191.31.1547.3091,20211008,1
2.191.31.1547.3091,20211011,1
2.192.30.2261.3076,20210215,1
2.192.30.2261.3076,20210216,1
2.192.30.2261.3076,20210217,1
2.192.30.2261.3076,20210218,1
2.192.30.2261.3076,20210219,1
2.192.30.2261.3076,20210222,1
2.192.30.2261.3076,20210223,1
2.192.30.2261.3076,20210224,1
2.192.30.2261.3076,20210225,1
2.192.30.2261.3076,20210226,1
2.192.30.2261.3076,20210301,1
2.192.30.2261.3076,20210302,1
2.192.30.2261.3076,20210303,1
2.192.30.2261.3076,20210304,1
2.192.30.2261.3076,20210305,1
2.192.30.2261.3076,20210308,1
2.192.30.2261.3076,20210309,1
2.192.30.2261.3076,20210310,1
2.192.30.2261.3076,20210311,1
2.192.30.2261.3076,20210312,1
2.192.30.2261.3076,20210315,1
2.192.30.2261.3076,20210316,1
2.192.30.2261.3076,20210317,1
2.192.30.2261.3076,20210318,1
2.192.30.2261.3076,20210319,1
2.192.30.2261.3076,20210322,1
2.192.30.2261.3076,20210323,1
2.192.30.2261.3076,20210324,1
2.192.30.2261.3076,20210325,1
2.192.30.2261.3076,20210326,1
2.192.30.2261.3076,20210329,1
2.192.30.2261.3076,20210330,1
2.192.30.2261.3076,20210331,1
2.192.30.2261.3076,20210401,1
2.192.30.2261.3076,20210406,1
2.192.30.2261.3076,20210407,1
2.192.30.2261.3076,20210408,1
2.192.30.2261.3076,20210409,1
2.192.30.2261.3076,20210412,1
2.192.30.2261.3076,20210413,1
2.192.30.2261.3076,20210414,1
2.192.30.2261.3076,20210415,1
2.192.30.2261.3076,20210416,1
2.192.30.2261.3076,20210419,1
2.192.30.2261.3076,20210420,1
2.192.30.2261.3076,20210421,1
2.192.30.2261.3076,20210422,1
2.192.30.2261.3076,20210423,1
2.192.30.2261.3076,20210426,1
2.192.30.2261.3076,20210427,1
2.192.30.2261.3076,20210428,1
2.192.30.2261.3076,20210429,1
2.192.30.2261.3076,20210430,1
2.192.30.2261.3076,20210503,1
2.192.30.2261.3076,20210504,1
2.192.30.2261.3076,20210505,1
2.192.30.2261.3076,20210506,1
2.192.30.2261.3076,20210507,1
2.192.30.2261.3076,20210510,1
2.192.30.2261.3076,20210511,1
2.192.30.2261.3076,20210512,1
2.192.30.2261.3076,20210513,1
2.192.30.2261.3076,20210514,1
2.192.30.2261.3076,20210517,1
2.192.30.2261.3076,20210518,1
2.192.30.2261.3076,20210519,1
2.192.30.2261.3076,20210520,1
2.192.30.2261.3076,20210521,1
2.192.30.2261.3076,20210525,1
2.192.30.2261.3076,20210526,1
2.192.30.2261.3076,20210527,1
2.192.30.2261.3076,20210528,1
2.192.30.2261.3076,20210531,1
2.192.30.2261.3076,20210601,1
2.192.30.2261.3076,20210602,1
2.192.30.2261.3076,20210603,1
2.192.30.2261.3076,20210604,1
2.192.30.2261.3076,20210607,1
2.192.30.2261.3076,20210608,1
2.192.30.2261.3076,20210609,1
2.192.30.2261.3076,20210610,1
2.192.30.2261.3076,20210611,1
2.192.30.2261.3076,20210614,1
2.192.30.2261.3076,20210615,1
2.192.30.2261.3076,20210616,1
2.192.30.2261.3076,20210617,1
2.192.30.2261.3076,20210618,1
2.192.30.2261.3076,20210621,1
2.192.30.2261.3076,20210622,1
2.192.30.2261.3076,20210623,1
2.192.30.2261.3076,20210625,1
2.192.30.2261.3076,20210628,1
2.192.30.2261.3076,20210629,1
2.192.30.2261.3076,20210630,1
2.192.30.2261.3076,20210701,1
2.192.30.2261.3076,20210702,1
2.192.30.2261.3076,20210705,1
2.192.30.2261.3076,20210706,1
2.192.30.2261.3076,20210707,1
2.192.30.2261.3076,20210708,1
2.192.30.2261.3076,20210709,1
2.192.30.2261.3076,20210712,1
2.192.30.2261.3076,20210713,1
2.192.30.2261.3076,20210714,1
2.192.30.2261.3076,20210715,1
2.192.30.2261.3076,20210716,1
2.192.30.2261.3076,20210719,1
2.192.30.2261.3076,20210720,1
2.192.30.2261.3076,20210721,1
2.192.30.2261.3076,20210722,1
2.192.30.2261.3076,20210723,1
2.192.30.2261.3076,20210726,1
2.192.30.2261.3076,20210727,1
2.192.30.2261.3076,20210728,1
2.192.30.2261.3076,20210729,1
2.192.30.2261.3076,20210730,1
2.192.30.2261.3076,20210802,1
2.192.30.2261.3076,20210803,1
2.192.30.2261.3076,20210804,1
2.192.30.2261.3076,20210805,1
2.192.30.2261.3076,20210806,1
2.192.30.2261.3076,20210809,1
2.192.30.2261.3076,20210810,1
2.192.30.2261.3076,20210811,1
2.192.30.2261.3076,20210812,1
2.192.30.2261.3076,20210813,1
2.192.30.2261.3076,20210816,1
2.192.30.2261.3076,20210817,1
2.192.30.2261.3076,20210818,1
2.192.30.2261.3076,20210819,1
2.192.30.2261.3076,20210820,1
2.192.30.2261.3076,20210823,1
2.192.30.2261.3076,20210824,1
2.192.30.2261.3076,20210825,1
2.192.30.2261.3076,20210826,1
2.192.30.2261.3076,20210827,1
2.192.30.2261.3076,20210830,1
2.192.30.2261.3076,20210831,1
2.192.30.2261.3076,20210901,1
2.192.30.2261.3076,20210902,1
2.192.30.2261.3076,20210903,1
2.192.30.2261.3076,20210906,1
2.192.30.2261.3076,20210907,1
2.192.30.2261.3076,20210908,1
2.192.30.2261.3076,20210909,1
2.192.30.2261.3076,20210910,1
2.192.30.2261.3076,20210913,1
2.192.30.2261.3076,20210914,1
2.192.30.2261.3076,20210915,1
2.192.30.2261.3076,20210916,1
2.192.30.2261.3076,20210917,1
2.192.30.2261.3076,20210920,1
2.192.30.2261.3076,20210921,1
2.192.30.2261.3076,20210922,1
2.192.30.2261.3076,20210923,1
2.192.30.2261.3076,20210927,1
2.192.30.2261.3076,20210928,1
2.192.30.2261.3076,20210929,1
2.192.30.2261.3076,20210930,1
2.192.30.2261.3076,20211001,1
2.192.30.2261.3076,20211004,1
2.192.30.2261.3076,20211005,1
2.192.30.2261.3076,20211006,1
2.192.30.2261.3076,20211007,1
2.192.30.2261.3076,20211008,1
2.192.30.2261.3076,20211011,1
2.192.30.2292.3076,20210221,1
2.192.30.2292.3076,20210228,1
2.192.30.2292.3076,20210307,1
2.192.30.2292.3076,20210314,1
2.192.30.2292.3076,20210321,1
2.192.30.2292.3076,20210328,1
2.192.30.2292.3076,20210402,1
2.192.30.2292.3076,20210404,1
2.192.30.2292.3076,20210405,1
2.192.30.2292.3076,20210411,1
2.192.30.2292.3076,20210418,1
2.192.30.2292.3076,20210425,1
2.192.30.2292.3076,20210501,1
2.192.30.2292.3076,20210502,1
2.192.30.2292.3076,20210509,1
2.192.30.2292.3076,20210516,1
2.192.30.2292.3076,20210523,1
2.192.30.2292.3076,20210524,1
2.192.30.2292.3076,20210530,1
2.192.30.2292.3076,20210606,1
2.192.30.2292.3076,20210613,1
2.192.30.2292.3076,20210620,1
2.192.30.2292.3076,20210624,1
2.192.30.2292.3076,20210627,1
2.192.30.2292.3076,20210704,1
2.192.30.2292.3076,20210711,1
2.192.30.2292.3076,20210718,1
2.192.30.2292.3076,20210725,1
2.192.30.2292.3076,20210801,1
2.192.30.2292.3076,20210808,1
2.192.30.2292.3076,20210815,1
2.192.30.2292.3076,20210822,1
2.192.30.2292.3076,20210829,1
2.192.30.2292.3076,20210905,1
2.192.30.2292.3076,20210911,1
2.192.30.2292.3076,20210912,1
2.192.30.2292.3076,20210919,1
2.192.30.2292.3076,20210924,1
2.192.30.2292.3076,20210926,1
2.192.30.2292.3076,20211003,1
2.192.30.2292.3076,20211010,1
2.192.30.2292.3076,20211012,1
2.192.30.2293.3076,20210220,1
2.192.30.2293.3076,20210227,1
2.192.30.2293.3076,20210306,1
2.192.30.2293.3076,20210313,1
2.192.30.2293.3076,20210320,1
2.192.30.2293.3076,20210327,1
2.192.30.2293.3076,20210403,1
2.192.30.2293.3076,20210410,1
2.192.30.2293.3076,20210417,1
2.192.30.2293.3076,20210424,1
2.192.30.2293.3076,20210508,1
2.192.30.2293.3076,20210515,1
2.192.30.2293.3076,20210522,1
2.192.30.2293.3076,20210529,1
2.192.30.2293.3076,20210605,1
2.192.30.2293.3076,20210612,1
2.192.30.2293.3076,20210619,1
2.192.30.2293.3076,20210626,1
2.192.30.2293.3076,20210703,1
2.192.30.2293.3076,20210710,1
2.192.30.2293.3076,20210717,1
2.192.30.2293.3076,20210724,1
2.192.30.2293.3076,20210731,1
2.192.30.2293.3076,20210807,1
2.192.30.2293.3076,20210814,1
2.192.30.2293.3076,20210821,1
2.192.30.2293.3076,20210828,1
2.192.30.2293.3076,20210904,1
2.192.30.2293.3076,20210918,1
2.192.30.2293.3076,20210925,1
2.192.30.2293.3076,20211002,1
2.192.30.2293.3076,20211009,1
2.196.22.1021.2971,20210215,1
2.196.22.1021.2971,20210216,1
2.196.22.1021.2971,20210217,1
2.196.22.1021.2971,20210218,1
2.196.22.1021.2971,20210219,1
2.196.22.1021.2971,20210222,1
2.196.22.1021.2971,20210223,1
2.196.22.1021.2971,20210224,1
2.196.22.1021.2971,20210225,1
2.196.22.1021.2971,20210226,1
2.196.22.1021.2971,20210301,1
2.196.22.1021.2971,20210302,1
2.196.22.1021.2971,20210303,1
2.196.22.1021.2971,20210304,1
2.196.22.1021.2971,20210305,1
2.196.22.1021.2971,20210308,1
2.196.22.1021.2971,20210309,1
2.196.22.1021.2971,20210310,1
2.196.22.1021.2971,20210311,1
2.196.22.1021.2971,20210312,1
2.196.22.1021.2971,20210315,1
2.196.22.1021.2971,20210316,1
2.196.22.1021.2971,20210317,1
2.196.22.1021.2971,20210318,1
2.196.22.1021.2971,20210319,1
2.196.22.1021.2971,20210322,1
2.196.22.1021.2971,20210323,1
2.196.22.1021.2971,20210324,1
2.196.22.1021.2971,20210325,1
2.196.22.1021.2971,20210326,1
2.196.22.1021.2971,20210329,1
2.196.22.1021.2971,20210330,1
2.196.22.1021.2971,20210331,1
2.196.22.1021.2971,20210401,1
2.196.22.1021.2971,20210406,1
2.196.22.1021.2971,20210407,1
2.196.22.1021.2971,20210408,1
2.196.22.1021.2971,20210409,1
2.196.22.1021.2971,20210412,1
2.196.22.1021.2971,20210413,1
2.196.22.1021.2971,20210414,1
2.196.22.1021.2971,20210415,1
2.196.22.1021.2971,20210416,1
2.196.22.1021.2971,20210419,1
2.196.22.1021.2971,20210420,1
2.196.22.1021.2971,20210421,1
